Fecha,Temp. Ai 1,R.Directa1,PIRAN.1,PIRAN.2,Celula Top,Celula Mid,Celula Bot,Top - Cal ,Mid - Cal ,Bot - Cal ,Presion,V.Vien.1,D.Vien.1,Bateria,Elev.Sol,Orient.Sol,Est.Geo3K
2023-06-16 10:54:52,29.745574951171875,747.5982666015625,896.7324829101562,182.45574951171875,750.0068969726562,723.4318237304688,682.3015747070312,0.042867302894592285,0.202046737074852,-0.3081662356853485,939.7474975585938,0.5400000214576721,156.0,13.630077362060547,65.9113540649414,129.14222717285156,0.0
2023-06-16 10:55:23,29.398040771484375,764.072998046875,916.4173583984375,186.1288604736328,761.125244140625,734.6712646484375,694.61865234375,0.659799337387085,-0.49912139773368835,-0.09832541644573212,939.5603637695312,0.5400000214576721,187.0,13.624608039855957,65.98992156982422,129.3721160888672,0.0
2023-06-16 10:55:54,29.398040771484375,712.7241821289062,870.7147827148438,187.10336303710938,712.7011108398438,687.0443115234375,644.9601440429688,-0.1378955841064453,0.04166839271783829,-0.33604511618614197,939.5513916015625,1.3799999952316284,91.0,13.616790771484375,66.06302642822266,129.58831787109375,0.0
2023-06-16 10:56:25,29.543060302734375,681.1604614257812,843.62890625,191.15127563476562,681.9059448242188,656.8316650390625,614.9892578125,0.934990644454956,-0.07104610651731491,0.016187721863389015,939.5496215820312,0.8100000023841858,180.0,13.61350154876709,66.14124298095703,129.8216552734375,0.0
2023-06-16 10:56:56,29.543060302734375,669.2278442382812,835.6176147460938,192.5005645751953,672.7064819335938,646.63525390625,603.9452514648438,0.059354811906814575,-0.7032665610313416,-0.1660740226507187,939.5513916015625,1.659999966621399,212.0,13.61721420288086,66.2138671875,130.04013061523438,0.0
2023-06-16 10:57:27,29.85223388671875,690.8605346679688,858.1255493164062,195.34909057617188,696.63232421875,666.1873168945312,624.2952880859375,0.0008991360664367676,-0.6565020084381104,-0.1555819809436798,939.5603637695312,0.9200000166893005,191.0,13.630535125732422,66.29157257080078,130.27587890625,0.0
2023-06-16 10:57:58,29.85223388671875,697.8661499023438,866.8998413085938,199.17213439941406,700.5184936523438,673.3617553710938,629.7867431640625,0.943983793258667,-0.08483564853668213,-0.06475088745355606,939.55322265625,1.25,150.0,13.62115478515625,66.3642349243164,130.4982452392578,0.0
2023-06-16 10:58:29,29.87420654296875,656.6793212890625,831.1160278320312,200.5963897705078,662.3984375,634.3328857421875,590.8482055664062,0.9757596850395203,0.029977262020111084,0.009292950853705406,939.5621948242188,0.8100000023841858,142.0,13.634475708007812,66.44088745117188,130.73489379882812,0.0
2023-06-16 10:59:00,29.963226318359375,647.2872314453125,824.4780883789062,201.42095947265625,650.2399291992188,622.2249145507812,582.5616455078125,0.08993160724639893,0.2236303687095642,-0.3216560184955597,939.5513916015625,0.20999999344348907,138.0,13.618485450744629,66.5130615234375,130.95965576171875,0.0
2023-06-16 10:59:31,29.963226318359375,648.595947265625,825.2410278320312,203.51988220214844,645.8700561523438,620.0119018554688,579.6443481445312,0.6046411991119385,-0.5533802509307861,0.006594997365027666,939.5657958984375,1.1200000047683716,190.0,13.626203536987305,66.58917999267578,131.19876098632812,0.0
2023-06-16 11:00:02,29.678131103515625,645.978515625,823.7913818359375,203.14508056640625,644.2776489257812,617.196044921875,575.7406616210938,-0.1660742163658142,-0.18316106498241425,-0.2835848927497864,939.5621948242188,1.3600000143051147,223.0,13.630110740661621,66.66084289550781,131.4258575439453,0.0
2023-06-16 11:00:33,29.678131103515625,626.88623046875,807.5398559570312,203.74476623535156,629.3819580078125,601.6376953125,560.6989135742188,0.533595085144043,0.3588278293609619,-0.35523054003715515,939.5621948242188,1.090000033378601,168.0,13.628547668457031,66.73693084716797,131.6691436767578,0.0
2023-06-16 11:01:04,29.580291748046875,584.0057983398438,768.1700439453125,202.99514770507812,591.310302734375,564.512451171875,523.5923461914062,0.059354811906814575,-0.6328200101852417,-0.24701263010501862,939.55859375,1.2200000286102295,210.0,13.626886367797852,66.80741882324219,131.89598083496094,0.0
2023-06-16 11:01:35,29.580291748046875,614.183837890625,796.858154296875,203.6697998046875,619.6705322265625,593.7335205078125,554.0282592773438,0.5734648704528809,-0.5620736479759216,-0.06355179101228714,939.5603637695312,0.9599999785423279,180.0,13.631217956542969,66.88294219970703,132.14181518554688,0.0
2023-06-16 11:02:06,29.6939697265625,609.6416625976562,790.9832153320312,201.64584350585938,612.8818359375,586.42822265625,547.3341064453125,0.8225759267807007,0.5099132061004639,-0.1049204170703888,939.5550537109375,0.28999999165534973,246.0,13.618941307067871,66.95305633544922,132.3721160888672,0.0
2023-06-16 11:02:37,29.6939697265625,608.6409301757812,788.3890380859375,200.0716552734375,608.2135620117188,584.5960693359375,545.981201171875,0.8270725011825562,-0.31236305832862854,-0.016487494111061096,939.5621948242188,1.0499999523162842,157.0,13.631186485290527,67.02801513671875,132.6205596923828,0.0
2023-06-16 11:03:08,30.085601806640625,655.9865112304688,832.71826171875,196.9982452392578,660.5399169921875,635.08642578125,595.8135986328125,-0.1474882960319519,-0.20594379305839539,-0.3711184859275818,939.5513916015625,0.41999998688697815,121.0,13.628744125366211,67.10012817382812,132.86178588867188,0.0
2023-06-16 11:03:39,30.085601806640625,682.2382202148438,855.2262573242188,195.0492401123047,686.5097045898438,660.6549072265625,619.6259155273438,0.771314799785614,0.5273000597953796,-0.23652058839797974,939.5621948242188,0.3199999928474426,341.0,13.630728721618652,67.17451477050781,133.11300659179688,0.0
2023-06-16 11:04:10,30.329986572265625,711.261474609375,879.4127807617188,192.4256134033203,711.2055053710938,685.7870483398438,645.3359375,0.9757596850395203,0.29107922315597534,-0.03147612512111664,939.5640258789062,1.340000033378601,158.0,13.627408027648926,67.2435073852539,133.3480987548828,0.0
2023-06-16 11:04:41,30.329986572265625,736.4354858398438,901.6918334960938,189.27723693847656,735.76025390625,709.257568359375,668.9461669921875,0.14838728308677673,-0.7215526700019836,-0.20744265615940094,939.5496215820312,1.5299999713897705,157.0,13.615586280822754,67.31729125976562,133.6019287109375,0.0
2023-06-16 11:05:12,30.171844482421875,726.1195068359375,891.6204833984375,186.95343017578125,725.4320068359375,698.8865356445312,659.7670288085938,0.654103696346283,-0.5123113989830017,0.0,939.55859375,0.9200000166893005,142.0,13.623923301696777,67.38574981689453,133.8396453857422,0.0
2023-06-16 11:05:43,30.171844482421875,734.0489501953125,897.9532470703125,183.3553009033203,731.2330322265625,704.2841796875,664.732421875,-0.19005602598190308,-0.4529564082622528,-0.23891878128051758,939.5603637695312,0.949999988079071,179.0,13.632031440734863,67.45891571044922,134.09609985351562,0.0
2023-06-16 11:06:14,29.66888427734375,735.4346923828125,899.6317749023438,180.58172607421875,739.2110595703125,712.3073120117188,671.9573364257812,0.06774842739105225,0.2245296835899353,-0.32885056734085083,939.5621948242188,0.8100000023841858,223.0,13.618842124938965,67.52679443359375,134.33627319335938,0.0
